date_time,avg,pollutant
2022-11-03,62.6856535024517838,PM10 (ug.m-3)
2022-11-03,50.6196856329462698,PM2.5 (ug.m-3)
2022-11-03,16.3202160526572824,SO2 (ug.m-3)
2022-11-04,0.79275624559874883797,CO (mg.m-3)
2022-11-04,30.2332883953691467,NO2 (ug.m-3)
2022-11-04,31.4552558152365807,O3 (ug.m-3)
2022-11-04,64.3779476223791039,PM10 (ug.m-3)
2022-11-04,46.1231197665696688,PM2.5 (ug.m-3)
2022-11-04,14.4280485321612752,SO2 (ug.m-3)
2022-11-05,0.56270531060000000000,CO (mg.m-3)
2022-11-05,21.1305436182017489,NO2 (ug.m-3)
2022-11-05,25.0823714195979899,O3 (ug.m-3)
2022-11-05,35.8228050836258068,PM10 (ug.m-3)
2022-11-05,28.6582040570405955,PM2.5 (ug.m-3)
2022-11-05,10.9107003184627243,SO2 (ug.m-3)
2022-11-06,0.51046282849702029801,CO (mg.m-3)
2022-11-06,14.0756286936136360,NO2 (ug.m-3)
2022-11-06,14.3396330864197531,O3 (ug.m-3)
2022-11-06,29.9283470185584525,PM10 (ug.m-3)
2022-11-06,26.2787889297420146,PM2.5 (ug.m-3)
2022-11-06,8.8848723677108728,SO2 (ug.m-3)
2022-11-07,0.62033273198108477977,CO (mg.m-3)
2022-11-07,16.6989399620534758,NO2 (ug.m-3)
2022-11-07,12.4852859058458115,O3 (ug.m-3)
2022-11-07,38.3621670980422597,PM10 (ug.m-3)
2022-11-07,32.8495930602557837,PM2.5 (ug.m-3)
2022-11-07,8.6881988681877818,SO2 (ug.m-3)
2022-11-08,0.58695982714285714286,CO (mg.m-3)
2022-11-08,12.8656694629629556,NO2 (ug.m-3)
2022-11-08,10.8690750000000000,O3 (ug.m-3)
2022-11-08,36.7838595407610909,PM10 (ug.m-3)
2022-11-08,32.6148664567946364,PM2.5 (ug.m-3)
2022-11-08,9.9790815504064829,SO2 (ug.m-3)
2022-11-10,0.96402991633027522936,CO (mg.m-3)
2022-11-10,29.2073687669059525,NO2 (ug.m-3)
2022-11-10,25.6427781990521327,O3 (ug.m-3)
2022-11-10,59.5700586967411315,PM10 (ug.m-3)
2022-11-10,47.7689750863014104,PM2.5 (ug.m-3)
2022-11-10,11.7449816550347010,SO2 (ug.m-3)
2022-11-11,0.57401715960199758117,CO (mg.m-3)
2022-11-11,20.3551383244471062,NO2 (ug.m-3)
2022-11-11,22.4183683206106870,O3 (ug.m-3)
2022-11-11,39.5753323738044542,PM10 (ug.m-3)
2022-11-11,34.9262560660400328,PM2.5 (ug.m-3)
2022-11-11,8.4331555666591237,SO2 (ug.m-3)
2022-11-12,0.64063384815276819182,CO (mg.m-3)
2022-11-12,22.6245623504352534,NO2 (ug.m-3)
2022-11-12,27.9798469568567026,O3 (ug.m-3)
2022-11-12,43.1601913108551224,PM10 (ug.m-3)
2022-11-12,37.5552500185690163,PM2.5 (ug.m-3)
2022-11-12,7.7119350841084442,SO2 (ug.m-3)
2022-11-13,0.69916362081903276131,CO (mg.m-3)
2022-11-13,21.1541574421726714,NO2 (ug.m-3)
2022-11-13,35.0555769457547170,O3 (ug.m-3)
2022-11-13,41.1780698295826939,PM10 (ug.m-3)
2022-11-13,36.2750311158435401,PM2.5 (ug.m-3)
2022-11-13,7.9282111350901933,SO2 (ug.m-3)
2022-11-14,0.86148657783783783784,CO (mg.m-3)
2022-11-14,26.3206869321607954,NO2 (ug.m-3)
2022-11-14,27.7471725000000000,O3 (ug.m-3)
2022-11-14,54.9985554436064171,PM10 (ug.m-3)
2022-11-14,45.7275368875021429,PM2.5 (ug.m-3)
2022-11-14,9.8157045193853511,SO2 (ug.m-3)
2022-11-15,0.91167134905351437700,CO (mg.m-3)
2022-11-15,23.8539865092237885,NO2 (ug.m-3)
2022-11-15,21.0952115566037736,O3 (ug.m-3)
2022-11-15,63.3473400916666713,PM10 (ug.m-3)
2022-11-15,51.9187216109606860,PM2.5 (ug.m-3)
2022-11-15,11.8734100332585137,SO2 (ug.m-3)
2022-11-16,1.0624678277233677,CO (mg.m-3)
2022-11-16,27.9647336602250639,NO2 (ug.m-3)
2022-11-16,20.1706468029715473,O3 (ug.m-3)
2022-11-16,62.2974888494824887,PM10 (ug.m-3)
2022-11-16,53.3809372435054524,PM2.5 (ug.m-3)
2022-11-16,12.9542819611092095,SO2 (ug.m-3)
2022-11-17,0.88800227435897435897,CO (mg.m-3)
2022-11-17,24.0485344022259887,NO2 (ug.m-3)
2022-11-17,22.0997141198044010,O3 (ug.m-3)
2022-11-17,39.2888515281082813,PM10 (ug.m-3)
2022-11-17,33.0840437324125623,PM2.5 (ug.m-3)
2022-11-17,11.0857943329352014,SO2 (ug.m-3)
2022-11-18,0.97403896347430594896,CO (mg.m-3)
2022-11-18,26.3941191056201251,NO2 (ug.m-3)
2022-11-18,19.2885274938328720,O3 (ug.m-3)
2022-11-18,48.8098299741118015,PM10 (ug.m-3)
2022-11-18,42.0785336715385269,PM2.5 (ug.m-3)
2022-11-18,12.8068827315984327,SO2 (ug.m-3)
2022-11-19,0.67633922753971626959,CO (mg.m-3)
2022-11-19,19.9716906819503471,NO2 (ug.m-3)
2022-11-19,16.6983289719332094,O3 (ug.m-3)
2022-11-19,27.8842083965625905,PM10 (ug.m-3)
2022-11-19,25.9525909930149148,PM2.5 (ug.m-3)
2022-11-19,10.0911177410701065,SO2 (ug.m-3)
2022-11-20,0.59623762370937250000,CO (mg.m-3)
2022-11-20,15.1737209162920268,NO2 (ug.m-3)
2022-11-20,22.8660506426735219,O3 (ug.m-3)
2022-11-20,22.4509822919002335,PM10 (ug.m-3)
2022-11-20,21.4458799975319605,PM2.5 (ug.m-3)
2022-11-20,8.5146353945598323,SO2 (ug.m-3)
2022-11-21,0.68061141549995996694,CO (mg.m-3)
2022-11-21,19.8454781600901547,NO2 (ug.m-3)
2022-11-21,20.3786218964727445,O3 (ug.m-3)
2022-11-21,26.5996252983326274,PM10 (ug.m-3)
2022-11-21,24.9049399022470308,PM2.5 (ug.m-3)
2022-11-21,9.7989648879336647,SO2 (ug.m-3)
2022-11-22,0.65249857025082209302,CO (mg.m-3)
2022-11-22,17.6587524532708558,NO2 (ug.m-3)
2022-11-22,31.7844892727619777,O3 (ug.m-3)
2022-11-22,28.3372033718295654,PM10 (ug.m-3)
2022-11-22,24.9209645277489032,PM2.5 (ug.m-3)
2022-11-22,12.7811969356012806,SO2 (ug.m-3)
2022-11-23,0.63511616534560478114,CO (mg.m-3)
2022-11-23,19.7636497847050477,NO2 (ug.m-3)
2022-11-23,31.3425899475524402,O3 (ug.m-3)
2022-11-23,30.0813965354026070,PM10 (ug.m-3)
2022-11-23,26.1126404915751585,PM2.5 (ug.m-3)
2022-11-23,13.5239111047863229,SO2 (ug.m-3)
